split,phase,episode,raw_ae,raw_se,mid_ae,mid_se,calibrated_ae,calibrated_se
train,auction,226,0.020386870234725026,0.0006343689381056466,0.0900000000000034,0.0081000000000006,0.020386870234725026,0.0006343689381056466
train,auction,227,0.009769559629342447,0.00017698427551966168,0.1500000000000056,0.0225000000000017,0.009769559629342447,0.00017698427551966168
train,auction,228,0.02168545466723323,0.0007655984830702133,0.2300000000000039,0.0529000000000018,0.02168545466723323,0.0007655984830702133
train,auction,229,0.009614083776199784,0.00016797963319237666,0.049999999999997095,0.0024999999999997,0.009614083776199784,0.00016797963319237666
train,auction,230,0.015278721252065926,0.00040238717454782724,0.0100000000000051,0.0001000000000001,0.015278721252065926,0.00040238717454782724
train,auction,231,0.024495979296962834,0.0007171386217081899,0.0100000000000051,0.0001000000000001,0.024495979296962834,0.0007171386217081899
train,auction,232,0.09621372160472529,0.022006190961892592,0.1700000000000017,0.0289000000000005,0.09621372160472529,0.022006190961892592
train,auction,233,0.06709557081016343,0.00611987767449815,0.2599999999999909,0.0675999999999952,0.06709557081016343,0.00611987767449815
train,auction,234,0.05391769576640111,0.003710409039552698,0.2799999999999869,0.0783999999999926,0.05391769576640111,0.003710409039552698
train,auction,235,0.10173119831338412,0.013502817757350582,0.0100000000000051,0.0001000000000001,0.10173119831338412,0.013502817757350582
train,auction,236,0.010279203781922286,0.00018792271819359,0.0799999999999983,0.0063999999999997,0.010279203781922286,0.00018792271819359
train,auction,237,0.039037956710519926,0.0029976345634597002,0.6199999999999903,0.384399999999988,0.039037956710519926,0.0029976345634597002
train,auction,238,0.009132157078671797,0.00013316710637673756,0.059999999999988,0.0035999999999985,0.009132157078671797,0.00013316710637673756
train,auction,239,0.06832487369612888,0.006048310219522802,0.1499999999999914,0.0224999999999974,0.06832487369612888,0.006048310219522802
train,auction,240,0.10208674176728368,0.01634186177232172,0.2999999999999971,0.0899999999999982,0.10208674176728368,0.01634186177232172
train,auction,241,0.015003075256562661,0.00031685146577637726,0.0099999999999909,9.99999999998181e-05,0.015003075256562661,0.00031685146577637726
train,auction,242,0.018071545664257824,0.0004134868967954366,0.0600000000000022,0.0036000000000002,0.018071545664257824,0.0004134868967954366
train,auction,243,0.05144598614921511,0.0031560596116449575,0.049999999999997095,0.0024999999999997,0.05144598614921511,0.0031560596116449575
train,auction,244,0.051592676386195024,0.0041072046256291845,0.1299999999999954,0.0168999999999988,0.051592676386195024,0.0041072046256291845
train,auction,245,0.06233419796680404,0.005743454404446814,0.0600000000000022,0.0036000000000002,0.06233419796680404,0.005743454404446814
train,auction,246,0.10574441587672535,0.013299726048013279,0.1700000000000017,0.0289000000000005,0.10574441587672535,0.013299726048013279
train,auction,247,0.006500686998079164,7.750688413979622e-05,0.04000000000000619,0.0016000000000005,0.006500686998079164,7.750688413979622e-05
train,auction,248,0.028017252367106917,0.0013673656906761018,0.2299999999999897,0.0528999999999952,0.028017252367106917,0.0013673656906761018
train,auction,249,0.1275401160095417,0.019865600483120506,0.1099999999999994,0.0120999999999998,0.1275401160095417,0.019865600483120506
train,auction,250,0.05429454186429718,0.0038415110201534632,0.1200000000000045,0.014400000000001,0.05429454186429718,0.0038415110201534632
train,auction,251,0.014164124291246083,0.0003274747701560141,0.059999999999988,0.0035999999999985,0.014164124291246083,0.0003274747701560141
train,auction,252,0.010654048784278307,0.00024566201240416,0.0999999999999943,0.0099999999999988,0.010654048784278307,0.00024566201240416
train,auction,253,0.0207612777764339,0.0005592785377820873,0.0900000000000034,0.0081000000000006,0.0207612777764339,0.0005592785377820873
train,auction,254,0.020004479236409595,0.0005270256074861632,0.0,0.0,0.020004479236409595,0.0005270256074861632
train,auction,255,0.19620898559742317,0.07295865527071835,0.04000000000000619,0.0016000000000005,0.19620898559742317,0.07295865527071835
train,clob,0,0.0677522729462872,0.015498743474623024,0.09957446808510739,0.01853617021276635,0.08464784242861592,0.014676338989491167
train,clob,1,0.2585692858142374,0.08550728687971679,0.14820512820512638,0.036928205128204536,0.14431477536656842,0.035277592084679114
train,clob,2,0.04541271883876034,0.004861403828915881,0.09794117647058816,0.013002941176470459,0.08435261021614375,0.010875293112978588
train,clob,3,0.07177812608909748,0.0075074602241518235,0.11767441860465018,0.020990697674418034,0.09915119416835524,0.015018655830673354
train,clob,4,0.21414817122764904,0.07006816432411622,0.2545000000000005,0.09730500000000053,0.215629440536653,0.06589871152211521
train,clob,5,0.08834406975193619,0.013249166787547105,0.1043181818181825,0.014770454545454918,0.07479876489671929,0.00819570860534868
train,clob,6,0.08705903636152353,0.00925915091172055,0.11531914893617112,0.021710638297873012,0.07318654250222653,0.007407532105764699
train,clob,7,0.09680469855228117,0.012840225097669617,0.08071428571428704,0.012116666666666812,0.07555935076458481,0.010695520650580822
train,clob,8,0.28489804417532993,0.0899584880034844,0.1965909090909079,0.07737954545454435,0.22028491157428506,0.08045769061683888
train,clob,9,0.06956033660753597,0.005318309178604207,0.18923076923077056,0.06382051282051376,0.14961995583498774,0.03601424967570096
train,clob,10,0.06265434403392618,0.004440572018950395,0.15499999999999978,0.05022407407407389,0.1045326452430283,0.01701781398577661
train,clob,11,0.35879265460569076,0.1559590805895978,0.19631578947368514,0.05784736842105279,0.17667325188011881,0.055672646291602366
train,clob,12,0.034935036234415025,0.001680123442165232,0.049047619047618396,0.0037238095238093325,0.03914154318734081,0.0023463542040160364
train,clob,13,0.06945651830154678,0.00633974104244697,0.06071428571428764,0.005192857142857517,0.047670597313971635,0.003930528628877751
train,clob,14,0.11558706419113274,0.035629291350840815,0.20549999999999993,0.06352499999999958,0.16689785356599954,0.04958140282129573
train,clob,15,0.0887556022047285,0.0111816691858103,0.1251351351351369,0.017132432432432787,0.09957466673401154,0.012066699546174862
train,clob,16,0.2651227763069021,0.07167068974997355,0.31179487179487386,0.11657435897435992,0.2291026647993226,0.062473543013210474
train,clob,17,0.7882929577396387,0.6742464453554764,0.5137777777777788,0.3690444444444457,0.5526155613384968,0.3924047828018247
train,clob,18,0.10959248620702683,0.014845827865876737,0.14555555555555458,0.03073333333333332,0.10371544527275997,0.013034867751763915
train,clob,19,0.026176868672880958,0.0011417922053655945,0.09729729729729672,0.016010810810810263,0.07134122355193298,0.008411876942507815
train,clob,20,0.18061927814276574,0.04039327007730239,0.13899999999999965,0.02785999999999985,0.09748817965579656,0.01590877066951346
train,clob,21,0.1463409035706256,0.02471575411576339,0.1734210526315794,0.03681315789473696,0.11766655888891583,0.01883385898885401
train,clob,22,0.05896467604712505,0.003978718517037495,0.0465909090909061,0.004315909090908581,0.05201671715976271,0.004489926441655596
train,clob,23,0.20070289642631128,0.059691030239453706,0.1872727272727284,0.05441818181818228,0.18312103354362394,0.05258108480253009
train,clob,24,0.16102466350822373,0.04450245603310143,0.1252500000000008,0.03220250000000037,0.12059336699525676,0.030880914112386602
train,clob,25,0.35906178972859165,0.17087060511891683,0.19530612244897738,0.0759571428571414,0.2117352293166172,0.08103856478200429
train,clob,26,0.040314219356186114,0.0028972191098761303,0.050277777777777005,0.0033749999999999137,0.04507445435695065,0.0025010205600377797
train,clob,27,0.09142163351931895,0.014356475242448402,0.03722222222222347,0.003127777777777921,0.0351966847847534,0.0033245862745610814
train,clob,28,0.17841518513096774,0.036318932522205416,0.14714285714285988,0.029928571428572054,0.133296558410791,0.023916847084894288
train,clob,29,0.18303251601701107,0.03940108332745787,0.19999999999999896,0.06325405405405338,0.1845155011934309,0.04715934765001492
train,clob,30,0.04938505449901914,0.0049242022070676615,0.031190476190474863,0.0019119047619046274,0.027977712012444568,0.0017460382443168065
train,clob,31,0.19184437000876603,0.055519679130426214,0.18894736842105053,0.05079999999999857,0.17028603939967835,0.039883958562109856
train,clob,32,0.19680706244050197,0.041993444401681,0.14051282051282096,0.02886153846153863,0.13101524419391658,0.028846932006245166
train,clob,33,0.09835856689300417,0.01159216354597739,0.06697674418604802,0.005767441860465381,0.0615585095023357,0.005469321754171025
train,clob,34,0.05832871133721274,0.004640925521936905,0.13840909090909126,0.02642045454545451,0.09296228654555314,0.012843152161888529
train,clob,35,0.03764342857430605,0.0036855617861978186,0.16205128205128075,0.04037435897435819,0.12577900210349446,0.024583694496639826
train,clob,36,0.22431925722270563,0.05305770695670879,0.19045454545453885,0.041277272727270116,0.20044758020293488,0.044083149387584716
train,clob,37,0.22640644330397502,0.059165335912644536,0.13763157894737074,0.03137631578947509,0.1245830530383212,0.030476888421003795
train,clob,38,0.1792523239630027,0.03439077718448896,0.1807894736842166,0.049065789473686644,0.19077021356002022,0.04984294222732052
train,clob,39,0.16204140896028588,0.03804083821992394,0.12358974358974081,0.02489230769230661,0.10443773748844344,0.022295541658383117
train,clob,40,0.059590608112040665,0.012554954941647774,0.07155555555555455,0.01047999999999958,0.054742192536384425,0.005323760625952423
train,clob,41,0.056277801951079405,0.0036798472866994003,0.0644444444444454,0.005872222222222492,0.05858558677291682,0.004711439574807973
train,clob,42,0.31786995133157436,0.10626671541241411,0.26911111111111263,0.0995666666666679,0.23608275434195505,0.08407935158856414
train,clob,43,0.1450131248938563,0.024730314161581,0.14585365853658785,0.029824390243903084,0.12468439629894863,0.024923224938152858
train,clob,44,0.31487611738234506,0.12597419911512522,0.2065714285714303,0.07720857142857294,0.213359765429381,0.08281845477971413
train,clob,45,0.14246489404347473,0.02767508967465138,0.12057142857142605,0.026817142857142085,0.1256885701448916,0.027247860585557115
train,clob,46,0.09391521459028948,0.010447196556184781,0.11475000000000005,0.018817500000000136,0.08467274027372933,0.012294512868975363
train,clob,47,0.1352575476498935,0.020093576650004937,0.10023255813953423,0.01762558139534862,0.1030245411529732,0.017247588010083678
train,clob,48,0.2289960669312841,0.05527363405823487,0.18341463414634238,0.04037073170731716,0.14597421355123444,0.03277057842566709
train,clob,49,0.165093638301299,0.03755249177078837,0.1629268292682914,0.03773658536585341,0.13544062503094884,0.029650978411069284
train,clob,50,0.10036638852349038,0.011991915542632682,0.13294117647059017,0.021276470588235712,0.10171424606217143,0.013677465942139309
train,clob,51,0.11589080163712032,0.01842044488886719,0.19219512195121868,0.05694634146341381,0.1451703928086935,0.02953220889177686
train,clob,52,0.09903684847064988,0.020688067113428278,0.11666666666666439,0.02977619047619004,0.10377776705965702,0.02563025722226037
train,clob,53,0.04781667498112365,0.003400303066611752,0.10049999999999917,0.01432999999999994,0.0821108100045645,0.01002112690504264
train,clob,54,0.06207638928796176,0.004530676710729297,0.10250000000000424,0.012708333333334314,0.09151647193963043,0.009880781508203696
train,clob,55,1.2430720280080578,1.5490615324271515,0.8102777777777747,0.9250472222222123,0.8865586786326942,0.9829989383866855
train,clob,56,0.2578292036930504,0.09837265955158458,0.20617647058823457,0.07770882352941069,0.18399064078543564,0.06861298349172192
train,clob,57,0.046580119155380385,0.0029601787070704577,0.20071428571428718,0.07564523809523928,0.15135768848181705,0.04065985992965775
train,clob,58,0.12109940171170154,0.02156313676615449,0.14447368421052728,0.047107894736843306,0.13389825740793188,0.03702373566652293
train,clob,59,0.24737832053329248,0.07748523208290113,0.20489361702127615,0.06980212765957476,0.19758542583743027,0.06491847171199547
train,clob,60,0.5330181477115429,0.30303288598302724,0.41176470588235375,0.20160588235294222,0.4134116615489372,0.20101034459720826
train,clob,61,0.11956664444179384,0.017111480652772695,0.18277777777777493,0.045233333333332196,0.16713379531773614,0.036645708928087564
train,clob,62,0.37954343636271565,0.18984012399647582,0.5875675675675724,0.43345945945946535,0.5516218081289554,0.3668352993398846
train,clob,63,0.1781950596265519,0.0688819020701693,0.20604166666666754,0.07101875000000056,0.17355736508026853,0.05608048390586534
train,clob,64,0.10583946562396881,0.015039897146001145,0.08181818181817746,0.012068181818181036,0.08631781032707986,0.011868401221669888
train,clob,65,0.3017367841778195,0.11682424788138941,0.21568181818181997,0.08259318181818276,0.23413206997709157,0.08842915639342128
train,clob,66,0.20291929278229434,0.04684336384438606,0.10625000000000066,0.015682500000000217,0.0893856980914666,0.013304444181101225
train,clob,67,0.1019793675001907,0.015369944989871548,0.17976190476190532,0.04858809523809537,0.14531265142423586,0.03626226051500271
train,clob,68,0.3536287314275306,0.1626770968004444,0.22305555555555515,0.0844749999999992,0.24191991019080042,0.09085093666569931
train,clob,69,0.11459945100271098,0.018597611259015216,0.14560975609756127,0.024334146341463653,0.1135594091412235,0.016808329198381322
train,clob,70,0.07365951825221698,0.008409172195347092,0.091794871794871,0.011994871794871569,0.07294787462095592,0.006806204836153885
train,clob,71,0.4244034090230387,0.2197131623715349,0.29268292682926755,0.14917560975609584,0.28387976888097904,0.15403897202760067
train,clob,72,0.08642223101437074,0.009676818786630575,0.13473684210526474,0.02280000000000048,0.1140633189919197,0.01607994236497855
train,clob,73,0.17134038435774204,0.03760399764094851,0.08700000000000184,0.013335000000000482,0.08345539634391375,0.012913317230854881
train,clob,74,0.5223974206429358,0.3111511580601441,0.31418604651162735,0.15769534883720743,0.3016880013552994,0.15791996433196323
train,clob,75,0.07861699872526623,0.012752691931314505,0.14674418604650832,0.036267441860463955,0.13150916235366258,0.033165936477401514
train,clob,76,0.078419315055496,0.00779865997174856,0.18163265306122311,0.05229795918367332,0.1369349232853972,0.02824532266704885
train,clob,77,0.21188203904714512,0.0548165218053078,0.13837209302326015,0.03021627906976908,0.14401872123480466,0.03134460985570147
train,clob,78,0.02653928825051911,0.0015158294404853257,0.06755555555555157,0.006208888888888265,0.054286139816767914,0.004229877639909559
train,clob,79,0.07141350863811556,0.006521634607558411,0.09136363636363494,0.011704545454545216,0.08264328311699222,0.008936254656633898
train,clob,80,0.1717855265926753,0.03688933401870488,0.19266666666666982,0.04797111111111286,0.1528821511503041,0.03660906420810939
train,clob,81,0.19867483033798397,0.061395395302517274,0.3075000000000027,0.10702916666666845,0.2556763867315782,0.07577687635405005
train,clob,82,0.03332963111416288,0.0024505374471330134,0.04088235294117438,0.0027323529411762268,0.029733276869727748,0.0015920864283467816
train,clob,83,0.3112479581039515,0.10922391419555502,0.13840909090909095,0.03906590909090874,0.16469575963338648,0.04322751219724186
train,clob,84,1.1753821583729136,1.3957267129035642,0.6772222222222182,0.7592333333333269,0.8378703811256716,0.8702153167953558
train,clob,85,0.1396051617396345,0.025736454739440345,0.14424999999999882,0.03342749999999956,0.14402853018672093,0.03178487098488368
train,clob,86,0.09236515206404558,0.01170357376338937,0.1120930232558141,0.020534883720930232,0.09995377692707452,0.01801506184961771
train,clob,87,0.03237833690254983,0.00299343615926182,0.1089999999999971,0.014204999999999432,0.08585350206299931,0.00890385115118192
train,clob,88,0.34187167931285617,0.11993623522508355,0.264999999999999,0.09046052631578852,0.2320251441725531,0.07392039606888594
train,clob,89,1.198407508393898,1.4502243256029168,0.9039534883720918,0.940746511627905,0.9488529263808043,1.0212543964609089
train,clob,90,0.03179521706462546,0.0019338595641164036,0.08571428571428623,0.01476666666666682,0.05705982194960256,0.005748323096502816
train,clob,91,0.1013816971208459,0.012285093789820333,0.20466666666666428,0.04933555555555467,0.1660544944237418,0.03250484525063043
train,clob,92,0.18719448952760404,0.04295766147211723,0.1377500000000001,0.027217499999999978,0.10973704594223928,0.018489773072403702
train,clob,93,0.11087875567662517,0.014769456649043129,0.1427499999999998,0.034787499999999846,0.12025006717413578,0.021598142819999288
train,clob,94,0.9579209400121255,0.9844312409741921,0.7100000000000034,0.6553765957446853,0.7719959386575829,0.7176052803990248
train,clob,95,0.2948917044764194,0.11449217957808087,0.17761904761904712,0.06087619047619121,0.1868985794375397,0.06382494351061783
train,clob,96,0.18279874182692296,0.04329965572728416,0.16183673469387794,0.03052448979591853,0.1197323152048971,0.01944154057709152
train,clob,97,0.07223278594920665,0.006740410741550462,0.11133333333333341,0.0193488888888891,0.09691140085194733,0.015446089230982778
train,clob,98,0.14163720238776234,0.02354313530403886,0.17083333333333187,0.036802777777777074,0.15335685246332173,0.03291306800148523
train,clob,99,0.0792986126837821,0.012676987584082363,0.12030303030302292,0.020493939393937892,0.1055017620211155,0.016753220552402515
train,clob,100,1.1314668301026507,1.3435776634167227,0.7155000000000051,0.7078500000000071,0.8354100234945345,0.8271471954026461
train,clob,101,0.4381214456508186,0.19759371708670292,0.32305555555555737,0.1634250000000015,0.333826882306641,0.16065654011636016
train,clob,102,0.12318082941002823,0.01753453927928891,0.14888888888888685,0.02683888888888818,0.10489783418619085,0.015599148818241195
train,clob,103,0.19052993422740527,0.03898979048077159,0.14613636363636473,0.03037045454545486,0.1073300444233347,0.01673392426560447
train,clob,104,0.1035434289259284,0.01593697619608539,0.14352941176470657,0.029394117647059077,0.10096263896447633,0.015646796123537445
train,clob,105,0.28053219851885436,0.12619413850235053,0.2124324324324328,0.08561621621621512,0.18284792304804162,0.0810958125430153
train,clob,106,0.040075968699123436,0.0023291492672348753,0.14357142857142385,0.037145238095236885,0.10698399338371813,0.018859182483855996
train,clob,107,0.10575843789933272,0.012198626556847659,0.10622222222222032,0.016137777777777067,0.06835150302233012,0.0059562587531629355
train,clob,108,0.4234559604873615,0.19263774150697827,0.41545454545454646,0.19950909090909175,0.3725417824565676,0.1747106380588819
train,clob,109,0.4043352262562997,0.26222828013814903,0.28552631578947424,0.13877105263158113,0.26616632331263934,0.13676064174481556
train,clob,110,0.07848329039009623,0.01029204483082582,0.10642857142857169,0.015021428571428528,0.09521977572583307,0.012241482069427288
train,clob,111,0.34472834197226937,0.13222242896611894,0.24205128205128196,0.0659384615384615,0.2358349069105998,0.06761809631043546
train,clob,112,0.09503977703785471,0.013776705446744586,0.10605263157894959,0.015902631578947876,0.085527809968614,0.010510709827300405
train,clob,113,0.0226163506917215,0.0009848652262924187,0.10617647058823107,0.019097058823528204,0.08918283056021094,0.014743592325466306
train,clob,114,0.32292788748726264,0.12180088261541853,0.2776744186046504,0.09619069767441793,0.19898401873752394,0.06460360990859002
train,clob,115,0.04871455527710143,0.004546425256744049,0.14179487179487177,0.030910256410256378,0.10782680193841247,0.014125764792444607
train,clob,116,0.047836231532588355,0.004865607313320371,0.09324324324324136,0.012002702702702121,0.06805640714546982,0.006892698384537188
train,clob,117,0.026517319438343748,0.0017136272049912706,0.043653846153845495,0.0029673076923075843,0.03279768131743333,0.0015962787016692952
train,clob,118,1.7947584147551827,3.2852923345241853,1.1686046511627883,1.801402325581389,1.3366214924226885,2.04230648522058
train,clob,119,0.07189934952705183,0.01012825195893327,0.07756097560975554,0.010126829268292418,0.062312755780219005,0.006103248522857734
train,clob,120,0.28848019109127937,0.09068833194496975,0.22631578947368514,0.06942631578947414,0.21085093581931447,0.062437263079204185
train,clob,121,0.08830577272928006,0.024900199238708377,0.09567567567567695,0.018308108108108012,0.08046500500059457,0.01610524749825004
train,clob,122,0.7505475664426257,0.6215188328451857,0.5488571428571415,0.4166885714285685,0.48455481982187143,0.37240382721609766
train,clob,123,0.253595979703977,0.06702031140172884,0.24425531914893803,0.07410638297872511,0.21199362932250781,0.062001674562336205
train,clob,124,0.17021732417193058,0.037998665996659006,0.09911764705882571,0.014197058823529694,0.07963982893050979,0.009155315572189633
train,clob,125,0.06457838453667682,0.005322396247589799,0.08339622641509434,0.010132075471698003,0.06658099303488454,0.006987936511619407
train,clob,126,0.07580667529596169,0.006908188435514239,0.1879545454545463,0.0574659090909095,0.15492455590905244,0.043859407214478355
train,clob,127,0.110467949577227,0.014280132395867354,0.09666666666666653,0.014217948717948618,0.08563643505647683,0.011682330346376887
train,clob,128,0.13460344098490315,0.01986231232047553,0.15729729729729822,0.03044864864864931,0.12937459645080077,0.023705996727624253
train,clob,129,0.5206501809224321,0.29453412348845587,0.3363999999999973,0.16461199999999818,0.32681070830272657,0.156845818646597
train,clob,130,0.17389957047487573,0.03588137634852294,0.12763157894737012,0.024176315789474462,0.11498851425155754,0.022485075127183077
train,clob,131,0.046925825191283584,0.0030496961407599815,0.09718749999999818,0.012659374999999634,0.085287465387017,0.009483715887799752
train,clob,132,0.028187429461501247,0.0012825688116101053,0.09311111111111228,0.011277777777777914,0.06636955498989287,0.0060430645451127465
train,clob,133,0.15536723166084515,0.027776765210696785,0.19149999999999848,0.054249999999999944,0.15481811456672143,0.033417481119664215
train,clob,134,0.2150801963826761,0.051724690645444944,0.20083333333332976,0.05352916666666475,0.1858608779162575,0.05082152999008741
train,clob,135,0.04493279043246299,0.0032448848928066237,0.15260000000000015,0.03481799999999996,0.10976641196382043,0.016762079662699342
train,clob,136,0.10800844506266864,0.012975450505661972,0.13837209302325684,0.028067441860465923,0.09404845754897571,0.012308764319920317
train,clob,137,0.023507429762185113,0.0010285040790911906,0.07306122448979527,0.007069387755101785,0.057198118592581844,0.004273133004099399
train,clob,138,0.07137360172353924,0.009652958733342945,0.17380952380952677,0.06445238095238284,0.11377191850901217,0.02460157004046334
train,clob,139,0.043609563824364615,0.002576999888421237,0.08295454545454684,0.011415909090909537,0.0677934281286783,0.00737820070134819
train,clob,140,0.5723062057050654,0.34124295993425885,0.3291891891891886,0.16583783783783732,0.3987741427354855,0.19451863758938137
train,clob,141,0.20810468912814506,0.05967981107655901,0.13552631578947416,0.025486842105263117,0.11889721819499083,0.023960053956281365
train,clob,142,0.059013349387161816,0.008021301012690015,0.09829787234042982,0.013391489361703222,0.08890181130976374,0.01129799538134365
train,clob,143,0.1945239462020307,0.05305746542932334,0.14225000000000593,0.03228250000000185,0.14816426187024195,0.033371911066576755
train,clob,144,0.16383534474986805,0.03849947440140818,0.22963636363636353,0.05868545454545427,0.17690944098481454,0.03555597746509286
train,clob,145,0.1683179417228384,0.04978636541610919,0.17031249999999873,0.051546874999999256,0.15274411451984088,0.04936815368017593
train,clob,146,0.09968847820554134,0.01378451697106041,0.08974999999999828,0.013707499999999215,0.08211107462722285,0.012651514865946133
train,clob,147,0.03794117345588503,0.0030318568920802546,0.08131578947368204,0.009876315789473358,0.06649789275006858,0.006439201760382868
train,clob,148,0.039332875819675026,0.0027652117568251746,0.054864864864865234,0.004327027027027042,0.04352002927418949,0.003038159474082121
train,clob,149,0.01974896573157731,0.0011086914552599285,0.03153846153846234,0.0017512820512820475,0.02547462766161505,0.0011885115610606794
train,clob,150,0.11246518180364586,0.01419945211737169,0.1817948717948715,0.04679743589743568,0.13010971019527787,0.024635726890095057
train,clob,151,0.03455054755435964,0.002117061369229051,0.061707317073171064,0.006178048780487751,0.04779195690245331,0.004084158620352044
train,clob,152,0.1682935095316793,0.05327402938070413,0.1351162790697681,0.035597674418605334,0.12914275479769433,0.03266561021453647
train,clob,153,0.056058131512443723,0.0050479598460533666,0.03911111111110929,0.002199999999999903,0.03266334301893951,0.0016983691479709264
train,clob,154,0.0648033277413338,0.00640063228040579,0.07357142857143166,0.00934047619047663,0.06871629052415441,0.008078780185636745
train,clob,155,0.3611598747241082,0.14083190420307493,0.22000000000000228,0.07610731707317311,0.23647012446518784,0.0809338568080737
train,clob,156,0.035925504489779624,0.0020996675519283155,0.07475000000000054,0.007977500000000099,0.05884422242308882,0.004905569663833178
train,clob,157,0.1709192734072279,0.040529199838044705,0.19837837837837766,0.050983783783783945,0.15765131458748957,0.040774818975083726
train,clob,158,0.2159106429621877,0.05094639516785815,0.21418604651162773,0.05756976744186026,0.18161746820115152,0.04496762155050021
train,clob,159,0.3291546686054112,0.12299871754529024,0.16904761904761856,0.0526571428571425,0.19384440184392623,0.057863031120101126
train,clob,160,0.052763017292540335,0.003964514195826896,0.06435897435897373,0.006253846153845964,0.046449257354235315,0.003745481855279829
train,clob,161,0.505573010909161,0.2630713841250733,0.5154054054054064,0.30103513513513575,0.4215552382544885,0.21029351053101836
train,clob,162,0.05284157093297905,0.004488958783209162,0.08871794871794889,0.011589743589743717,0.07189749387687014,0.007560854808453288
train,clob,163,0.13396043697347831,0.02480524879629694,0.1434146341463413,0.027156097560975635,0.11109955607771764,0.017768086470155115
train,clob,164,0.10150427960722554,0.013969759710262496,0.13066666666666654,0.02070222222222224,0.10224249037019126,0.01400781297682649
train,clob,165,0.09202392278400846,0.010162988878986779,0.14238095238095377,0.033385714285714206,0.09309349038528981,0.010705799472286495
train,clob,166,0.3712009196540687,0.23016566793767532,0.2875000000000076,0.13838750000000402,0.29348296285155817,0.14181182637754158
train,clob,167,0.15996318256018952,0.027060523372372657,0.19457142857142862,0.049219999999999736,0.1545314607075117,0.034821991434547304
train,clob,168,0.1518950337378911,0.02823921789720775,0.13978260869565198,0.03069347826086938,0.12597280876079403,0.02407192409959792
train,clob,169,0.12801205050375028,0.019900260081683108,0.14780487804877984,0.030721951219511864,0.12804832113986547,0.02113712717142905
train,clob,170,0.03297234780837313,0.003717139358722235,0.0648837209302373,0.0077883720930238655,0.04723289960730646,0.004089450673269942
train,clob,171,0.15613328202057028,0.0303083058729579,0.16020000000000065,0.03576599999999983,0.1343418884129761,0.029382997550029644
train,clob,172,0.28317916135800175,0.08334958583910991,0.3046341463414622,0.12550975609756046,0.2462595506168769,0.07511527417128538
train,clob,173,0.22829347150240883,0.05563325746953297,0.14459459459459556,0.032245945945946396,0.14908052674669597,0.031736048771331744
train,clob,174,0.0470194928578879,0.0038403652759127975,0.18162162162162426,0.04972972972973131,0.1265250185166074,0.024181563269579494
train,clob,175,0.07505249606291772,0.008680296025156844,0.250000000000002,0.08921428571428695,0.20845740123064577,0.05946733485802244
train,clob,176,0.27969539564393237,0.11337213241280442,0.1454545454545466,0.03627272727272737,0.16182269217184572,0.039960304537281215
train,clob,177,0.14631874862187816,0.02510844682313128,0.12025000000000285,0.024317500000000103,0.1064585062871728,0.014186924431642985
train,clob,178,0.14549605506515068,0.023316156179885375,0.20666666666666714,0.06012380952380957,0.18684782244181836,0.04915067877651887
train,clob,179,0.15273487325349902,0.034710755964715685,0.23564102564102735,0.07607948717948886,0.19614801890122704,0.061249085236743814
train,clob,180,0.10771075207481476,0.019455988145963176,0.13282608695652293,0.02391956521739175,0.11450249570820607,0.020098358766760763
train,clob,181,0.05897066644046822,0.0068945855450483805,0.07422222222222194,0.008062222222221995,0.06602986775693101,0.0070555557425890985
train,clob,182,0.04440964023074952,0.003533290750712323,0.1097777777777758,0.017759999999999426,0.07338087637239168,0.007366138469318654
train,clob,183,0.13239716614878683,0.021806661633961808,0.1357446808510619,0.027834042553190667,0.11294175044412753,0.021747365077717587
train,clob,184,0.12148496460964012,0.017247059895281296,0.11766666666666571,0.019203333333333454,0.0909002408343217,0.011037082655527655
train,clob,185,0.0700772152729554,0.005944124629011788,0.14904761904761882,0.03150476190476178,0.11767737283998614,0.01897343357058634
train,clob,186,0.1532423957830791,0.030979478364563315,0.11214285714285661,0.01793095238095211,0.09078612717549236,0.012930670494761366
train,clob,187,0.11430612151326289,0.01408272325372972,0.12224999999999786,0.020717499999999226,0.11217860323430062,0.016972565474276936
train,clob,188,0.39248198990903677,0.19152203647111066,0.5134883720930239,0.33232093023255876,0.501705816936499,0.29845686512654646
train,clob,189,0.12706174849240978,0.01894765314220018,0.18071428571428574,0.04217857142857141,0.13746266955285164,0.03158288823284196
train,clob,190,0.03505832495119265,0.002793221937962726,0.131914893617021,0.03543829787233998,0.09986895575676456,0.02164572825630022
train,clob,191,0.052085435869919226,0.00453874920898674,0.10026315789473836,0.018923684210526454,0.07834988020283314,0.011562530655103858
train,clob,192,0.030089979241348024,0.0015366436743310234,0.09690476190476204,0.013407142857142885,0.08041735023985278,0.009141411502624538
train,clob,193,0.07758190047200443,0.010306629828206714,0.15444444444444289,0.03960555555555459,0.10451477259108953,0.017284738827430708
train,clob,194,0.030703197542553164,0.002378313889982989,0.11604651162790648,0.019746511627906624,0.08984013836820641,0.012019217641270282
train,clob,195,0.5244621994970968,0.3140406176730824,0.24285714285714186,0.12173333333333393,0.29415683623227545,0.13602077756707592
train,clob,196,0.1137433176788792,0.017687750168614673,0.11179487179486881,0.018702564102562793,0.1000314778420141,0.016434211023059205
train,clob,197,0.1727023687520188,0.0403602757313752,0.20837837837837703,0.06589459459459408,0.17110629729683755,0.050025407122938965
