run,episode,env_seed,phase,time,inventory,mid,q,phi,reward,cv,mc,q_error
cat811_v18,40,180825505,auction,122.0,21.353323246970923,100.53,2.463609218597412,6.562886998375083,0.008002399999999545,0.0,-10.308042661930223,12.771651880527635
cat811_v18,40,180825505,auction,121.0,21.353323246970923,100.53,2.3883724212646484,6.670865082159033,0.007999999999999546,0.0,-10.408020745714174,12.796393166978822
cat811_v18,40,180825505,auction,120.0,21.353323246970923,100.53,2.4111623764038086,6.757591090736932,0.008248282951519073,0.0,-10.486498471340553,12.897660847744362
cat811_v18,40,180825505,clob,119.0,24.930168906913018,100.52,2.2575433254241943,7.157029267334467,1.8599597431698953,-0.10476032469490935,-9.130737229463103,11.388280554887297
cat811_v18,40,180825505,clob,118.68010396405349,24.930168906913018,100.47,2.0218863487243652,6.038397778686923,0.0,-0.552752336548604,-8.564858077364162,10.586744426088528
cat811_v18,40,180825505,clob,115.84707433274316,27.604130464444516,100.49000000000001,2.0056746006011963,7.696946241431726,1.310241163190426,0.2268928255821625,-8.686272551336376,10.691947151937573
cat811_v18,40,180825505,clob,105.92118223816887,27.604130464444516,100.09,0.8378325700759888,-0.03486353736138037,0.0,-5.735763639434642,-6.690226411977912,7.528058982053901
cat811_v18,40,180825505,clob,103.39107918140583,27.604130464444516,100.01,1.0032542943954468,-1.6182020122554153,0.0,-1.4687399770824885,-6.575627914166366,7.578882208561812
cat811_v18,40,180825505,clob,102.56132113900568,27.604130464444516,100.0,0.936104416847229,-1.7087442131715622,0.0,-0.2059131871017263,-6.6909989003519454,7.6271033171991744
cat811_v18,40,180825505,clob,101.31333958674888,28.95859331564758,99.99000000000001,1.5368496179580688,-2.081598436923139,0.13544628512030954,-0.20951433353367094,-6.39221272501373,7.929062342971799
cat811_v18,40,180825505,clob,98.228697718717,28.95859331564758,99.81,0.4781078100204468,-6.672027888586555,0.0,-3.912295966277035,-5.714079239627349,6.192187049647796
cat811_v18,40,180825505,clob,95.9614106176779,28.95859331564758,99.8,-0.2682439088821411,-6.588442801196979,0.0,-0.22451889127633876,-6.022183218293265,5.753939309411124
cat811_v18,40,180825505,clob,93.36558560405561,31.049038096362903,99.72,-0.40288496017456055,-9.47757140597369,-0.8195537233466155,-1.9064216667443339,-5.859030003607504,5.456145043432944
cat811_v18,40,180825505,clob,90.11616048173,36.51282133309403,99.66,-1.6047154664993286,-13.762058059112169,-3.2771454292816316,-1.551942556748424,-6.40363133649908,4.798915869999751
cat811_v18,40,180825505,clob,87.95485827263963,36.51282133309403,99.71000000000001,-1.423016905784607,-11.550825214833475,0.0,1.36688033359679,-7.2479838471809845,5.824966941396378
cat811_v18,40,180825505,clob,86.87593816407147,37.259165482064205,99.71000000000001,-0.5620546936988831,-11.73753373250585,-0.28053196452384555,-0.0,-7.341807294032455,6.7797526003335715
cat811_v18,40,180825505,clob,81.0,49.23240176875651,99.8,-1.2610071897506714,-12.646063350053884,-3.000149447052081,2.7102440794861784,-6.723183044050325,5.4621758542996535
cat811_v18,40,180825505,clob,80.04705996771658,53.03287824165187,99.79,-0.6637228727340698,-15.033042723051834,-0.7632134686760423,-0.3313483304361227,-5.430765470164539,4.7670425974304695
cat811_v18,40,180825505,clob,77.69541047613995,53.03287824165187,99.78,-2.3783159255981445,-14.828246155668428,0.0,-0.34592175579346485,-5.981483793341411,3.6031678677432666
cat811_v18,40,180825505,clob,72.46173092883286,53.440058311807796,99.78,-1.9938931465148926,-13.668139114850607,-0.13464901504610083,-0.0,-7.276239849205332,5.28234670269044
cat811_v18,40,180825505,clob,70.53144815587473,54.69304517592449,99.81,-1.2313973903656006,-12.206020285470874,-0.21961780245389662,1.2478611626482379,-7.710115318390724,6.478717928025123
cat811_v18,40,180825505,clob,66.8725748720896,55.69304517592449,99.65,-3.804384469985962,-20.79668904544113,-0.6240567948279647,-7.069530234010806,-6.813033587259238,3.0086491172732757
cat811_v18,40,180825505,clob,64.09320332549669,55.69304517592449,99.59,-4.760056972503662,-23.66318979083567,0.0,-2.873879855442432,-6.82041269730713,2.0603557248034683
cat811_v18,40,180825505,clob,59.861428823459356,55.71781469662376,99.71000000000001,-2.9415247440338135,-16.472079404984896,-0.012575839421601565,5.974087816619811,-8.050011105959694,5.1084863619258805
cat811_v18,40,180825505,clob,53.24033624082522,55.86064308649857,99.85000000000001,-0.1476338505744934,-8.379699427344608,-0.02311155601168835,7.6473356273444075,-8.518167012267263,8.37053316169277
cat811_v18,40,180825505,clob,47.16866710259547,55.86064308649857,99.76,-1.4029778242111206,-13.406434623873793,0.0,-5.436835580469064,-8.928267396207143,7.525289571996023
cat811_v18,40,180825505,clob,44.80707639970966,61.77917708942063,99.92,2.23490047454834,-4.942447410605382,0.1775560200876498,10.249604311913576,-6.9650942774743285,9.199994752022668
cat811_v18,40,180825505,clob,43.42610284770611,64.07050428096507,99.9,0.5148327350616455,-6.407622962080511,-0.20643378921926114,-1.304142580555841,-7.010495095774301,7.525327830835947
cat811_v18,40,180825505,clob,41.923365814402956,64.07050428096507,99.85000000000001,0.2545395493507385,-9.610673249058891,0.0,-3.3161142261758902,-7.123559034971812,7.378098584322551
cat811_v18,40,180825505,clob,38.73786551500359,64.07050428096507,99.85000000000001,0.6627850532531738,-9.610673249058891,0.0,-0.0,-7.123559034971812,7.786344088224986
cat811_v18,40,180825505,clob,36.11607491062865,64.07050428096507,99.94,1.863097071647644,-3.8440737719647586,0.0,6.415860140529276,-6.474298371536669,8.337395443184313
cat811_v18,40,180825505,clob,33.10040600544716,64.07050428096507,100.01,2.6717441082000732,0.6408419017097913,0.0,5.124129778532337,-5.835084266678882,8.506828374878955
cat811_v18,40,180825505,clob,31.732894603454188,69.49348177066373,100.07000000000001,2.83520245552063,4.864522707066499,0.8134466234547517,4.456549306369707,-4.78876914221113,7.62397159773176
cat811_v18,40,180825505,clob,27.079880668673038,69.49348177066373,100.10000000000001,3.1990416049957275,6.949242411064915,0.0,2.279523123635249,-4.593965722574298,7.793007327570026
cat811_v18,40,180825505,clob,25.329760184347432,72.06752942984764,100.07000000000001,3.1531484127044678,5.044704950705636,0.2831452425102725,-2.3453583385319137,-4.75164135823666,7.904789770941128
cat811_v18,40,180825505,clob,24.0,72.06752942984764,100.05,3.42728328704834,3.6035963211907074,0.0,-1.5885618067660332,-4.899094535487764,8.326377822536104
cat811_v18,40,180825505,clob,23.01777743990218,88.32184762603383,100.05,2.804152250289917,3.8533627642458304,2.275604547465946,-0.0,-2.8732564310769417,5.677408681366859
cat811_v18,40,180825505,clob,21.754865913919396,88.32184762603383,100.03,2.2450053691864014,2.233406365327998,0.0,-1.6475732538653047,-2.9008732860244137,5.145878655210815
cat811_v18,40,180825505,clob,12.367064795906268,90.55144787531387,100.02,2.58931565284729,1.8033747421648088,0.200664022435177,-0.875576675419144,-3.145754315845192,5.735069968692482
cat811_v18,40,180825505,clob,10.06622219328913,90.55144787531387,100.07000000000001,2.2032854557037354,6.338573516404722,0.0,4.592753461887875,-3.08819962819723,5.291485083900966
cat811_v18,40,180825505,clob,8.903890283240298,91.71449257841465,99.99000000000001,2.8929641246795654,-0.9173408512724563,0.0232608940620338,-7.440246719389889,-3.249271085847907,6.142235210527472
cat811_v18,40,180825505,clob,3.744356916393895,99.55490396642159,99.88,3.7572407722473145,-12.018428441428464,-0.6272329110405508,-10.529985479077018,-3.3054018858094683,7.062642658056783
cat811_v18,40,180825505,clob,2.128326483090678,100.0,99.89,3.1912460327148438,-11.031517794413958,-0.02233250875841719,0.9775117631026023,-3.3371332784797882,6.528379311194632
cat811_v18,40,180825505,clob,0.0,100.0,100.0,3.248319387435913,0.0,0.0,10.888734062963863,-3.479917009929883,6.728236397365796
cat811_v18,41,266705398,auction,149.0,0.9138181149855173,100.53,-3.923684597015381,-72.97554546056858,-73.68641702552706,0.0,-0.7108715649584809,-3.2128130320569
cat811_v18,41,266705398,auction,148.0,0.9138181149855173,100.53,-3.9302167892456055,-64.10794868122696,0.008019999999999545,0.0,-9.570448344300104,5.640231555054498
cat811_v18,41,266705398,auction,147.0,0.9138181149855173,100.53,-4.104650020599365,-63.94120538355041,0.008019200000000684,0.0,-9.729172441976644,5.624522421377279
cat811_v18,41,266705398,auction,146.0,0.9138181149855173,100.53,-4.0996527671813965,-59.64356299753587,0.008020800000000685,0.0,-14.018794027991191,9.919141260809795
cat811_v18,41,266705398,auction,145.0,0.9138181149855173,100.53,-4.187438488006592,-63.97689531494942,0.008020800000000685,0.0,-9.677440910577644,5.490002422571052
cat811_v18,41,266705398,auction,144.0,0.9138181149855173,100.53,-4.617599010467529,-60.63148950460095,0.008016000000000684,0.0,-13.014830720926113,8.397231710458584
cat811_v18,41,266705398,auction,143.0,0.9138181149855173,100.53,-4.970053195953369,-47.047843604831314,0.008012000000000685,0.0,-26.590464620695755,21.620411424742386
cat811_v18,41,266705398,auction,142.0,0.9138181149855173,100.53,-5.054566860198975,-35.20302668393427,0.008012000000000685,0.0,-38.42726954159281,33.37270268139383
cat811_v18,41,266705398,auction,141.0,0.9138181149855173,100.53,-5.317930698394775,-33.43785269183777,0.008008799999999545,0.0,-40.18443473368931,34.86650403529453
cat811_v18,41,266705398,auction,140.0,0.9138181149855173,100.53,-5.327188968658447,-27.48152566511586,0.008010399999999545,0.0,-46.13275136041121,40.805562391752765
cat811_v18,41,266705398,auction,139.0,0.9138181149855173,100.53,-5.328279495239258,-28.83347626637085,0.008012000000000685,0.0,-44.77278875915623,39.44450926391697
cat811_v18,41,266705398,auction,138.0,0.9138181149855173,100.53,-5.3531174659729,-30.827445503805748,0.008011199999999545,0.0,-42.77080832172133,37.41769085574843
cat811_v18,41,266705398,auction,137.0,0.9138181149855173,100.53,-5.632047176361084,-28.624301037377695,0.008007200000000683,0.0,-44.965945588149395,39.33389841178831
cat811_v18,41,266705398,auction,136.0,0.9138181149855173,100.53,-5.846898555755615,-21.59462627196394,0.008007200000000683,0.0,-51.98761315356315,46.14071459780754
cat811_v18,41,266705398,auction,135.0,0.9138181149855173,100.53,-5.909835338592529,-20.68433994889358,0.008007200000000683,0.0,-52.88989227663352,46.98005693804099
cat811_v18,41,266705398,auction,134.0,0.9138181149855173,100.53,-5.77234411239624,-20.333912983699356,0.008009600000000684,0.0,-53.23230964182775,47.45996552943151
cat811_v18,41,266705398,auction,133.0,0.9138181149855173,100.53,-5.547067165374756,-21.8365743954825,0.008012000000000685,0.0,-51.72163623004461,46.17456906466985
cat811_v18,41,266705398,auction,132.0,0.9138181149855173,100.53,-5.234944820404053,-23.49553165802287,0.008015199999999544,0.0,-50.05466376750424,44.819718947100185
cat811_v18,41,266705398,auction,131.0,0.9138181149855173,100.53,-5.167696475982666,-25.26789686420902,0.008012799999999544,0.0,-48.27428576131808,43.10658928533542
cat811_v18,41,266705398,auction,130.0,0.9138181149855173,100.53,-5.372410297393799,-22.47392654368825,0.008009600000000684,0.0,-51.06024648183886,45.68783618444506
cat811_v18,41,266705398,auction,129.0,0.9138181149855173,100.53,-5.739612579345703,-19.34005545680511,0.008003200000000684,0.0,-54.186114368721995,48.44650178937629
cat811_v18,41,266705398,auction,128.0,0.9138181149855173,100.53,-5.971776485443115,-15.148029543261227,0.008002399999999545,0.0,-58.37013788226588,52.398361396822764
cat811_v18,41,266705398,auction,127.0,0.9138181149855173,100.53,-6.12136173248291,-13.73126784493182,0.007999200000000683,0.0,-59.77890038059529,53.65753864811238
cat811_v18,41,266705398,auction,126.0,0.9138181149855173,100.53,-6.157625198364258,-11.69203871469615,0.007999999999999546,0.0,-61.81012951083096,55.652504312466704
cat811_v18,41,266705398,auction,125.0,0.9138181149855173,100.53,-6.101324081420898,-11.03360111251612,0.007998400000000683,0.0,-62.460568713010986,56.35924463159009
cat811_v18,41,266705398,auction,124.0,0.9138181149855173,100.53,-6.787225246429443,-8.501011854778932,0.00797600000000068,0.0,-64.98518197074817,58.19795672431873
cat811_v18,41,266705398,auction,123.0,0.9138181149855173,100.53,-7.396866321563721,-2.2935891261989063,0.007974400000000681,0.0,-71.1846302993282,63.787763977764484
cat811_v18,41,266705398,auction,122.0,0.9138181149855173,100.53,-7.047698974609375,-0.907809242990321,0.00796960000000068,0.0,-72.5624405825368,65.51474160792742
cat811_v18,41,266705398,auction,121.0,0.9138181149855173,100.53,-5.340968608856201,1.650085965232205,0.007955199999999548,0.0,-75.11238059075933,69.77141198190313
cat811_v18,41,266705398,auction,120.0,0.9138181149855173,100.53,-5.3125481605529785,0.4759718530243839,0.007726280298590188,0.0,-73.93054019825293,68.61799203769995
cat811_v18,41,266705398,clob,119.0,0.9138181149855173,100.52,3.2043275833129883,0.4751175772602027,0.0,-0.10476032469490935,-74.03444624718365,77.23877383049664
cat811_v18,41,266705398,clob,117.87289463143838,0.9138181149855173,100.43,3.4447455406188965,0.39294207088641997,0.0,-1.001612474550368,-74.95388321536024,78.39862875597913
cat811_v18,41,266705398,clob,116.31808423280215,0.9138181149855173,100.42,2.994197130203247,0.3838019375507429,0.0,-0.11375597504244508,-75.05849905706701,78.05269618727026
cat811_v18,41,266705398,clob,112.43732331804748,0.9138181149855173,100.37,3.060149908065796,0.3381152146303066,0.0,-0.6386073152378194,-75.6514196493844,78.71156955745019
cat811_v18,41,266705398,clob,110.67948491187468,0.9138181149855173,100.33,2.898496150970459,0.3015616531665728,0.0,-0.5607757161917422,-76.1756418041124,79.07413795508286
cat811_v18,41,266705398,clob,108.4105586871826,0.9138181149855173,100.2,1.8020261526107788,0.18276083543969435,0.0,-2.0160533461749637,-78.07289433256048,79.87492048517126
cat811_v18,41,266705398,clob,104.9436127274599,0.9138181149855173,100.02,2.920301914215088,0.018273294792379602,0.0,-3.07777685073601,-80.98618364264918,83.90648555686427
cat811_v18,41,266705398,clob,99.56131083143275,0.9138181149855173,99.91,2.4925148487091064,-0.08224028438417008,0.0,-2.292322574039032,-83.17799263751166,85.67050748622077
cat811_v18,41,266705398,clob,98.78399110819228,2.336705941466782,99.81,2.060896396636963,-0.44397983023372944,-0.11687748992417824,-2.1893073845900735,-85.12243796617636,87.18333436281333
cat811_v18,41,266705398,clob,92.76219762357728,13.33670594146678,99.69,1.9877148866653442,-4.13434634974692,-5.189747537690209,-2.7829120182771616,-89.40473100263054,91.39244588929589
cat811_v18,41,266705398,clob,91.7387203474495,13.33670594146678,99.68,1.189602255821228,-4.267741901639965,0.0,-0.25575762832874377,-89.52709307906623,90.71669533488746
cat811_v18,41,266705398,clob,90.0,13.628282448649081,99.66,1.4659955501556396,-4.633566157717723,-0.15773219662180082,-0.525307759047473,-89.84430877865775,91.31030432881339
cat811_v18,41,266705398,clob,89.21393349116684,13.628282448649081,99.66,1.0057978630065918,-4.633566157717723,0.0,-0.0,-89.84430877865775,90.85010664166434
cat811_v18,41,266705398,clob,87.68913449547185,18.47275769804857,99.71000000000001,1.0545120239257812,-5.357116540762945,-2.1332520818450007,1.380002972419194,-89.87400750503834,90.92851952896412
cat811_v18,41,266705398,clob,86.65064577841987,18.47275769804857,99.71000000000001,0.6938704252243042,-5.357116540762945,0.0,-0.0,-89.87400750503834,90.56787793026264
cat811_v18,41,266705398,clob,83.93363060884865,20.298661762478787,99.79,1.7526823282241821,-4.262700475010206,-0.6114886607796564,2.3185386826295553,-89.26137354894118,91.01405587716536
cat811_v18,41,266705398,clob,80.27098777468852,20.298661762478787,99.79,1.4460152387619019,-4.262700475010206,0.0,-0.0,-89.26137354894118,90.70738878770308
cat811_v18,41,266705398,clob,78.93127477378755,33.29866176247879,99.8,0.34329378604888916,-6.659630436217412,-4.528362878804046,0.33879677648691237,-91.0540096900511,91.39730347609999
cat811_v18,41,266705398,clob,75.12750207674223,33.29866176247879,99.78,0.05835283547639847,-7.325745909009129,0.0,-0.7478578407749733,-91.13575205803436,91.19410489351075
cat811_v18,41,266705398,clob,73.53673867880568,35.53254205608285,99.81,0.8821913003921509,-6.751269954023883,-0.4598012120586077,1.190252178181258,-90.97977704689696,91.8619683472891
cat811_v18,41,266705398,clob,69.75693417774622,36.038223569019664,99.8,0.25410714745521545,-7.20753467339091,-0.18236827979794157,-0.4152624239334016,-91.12114303126127,91.37525017871648
cat811_v18,41,266705398,clob,67.28886718417047,36.038223569019664,99.76,-0.40369510650634766,-8.649096598033793,0.0,-1.778319660399045,-91.45790076701743,91.05420566051109
cat811_v18,41,266705398,clob,65.35140338544245,36.038223569019664,99.59,-2.3108887672424316,-14.775803515221924,0.0,-8.012718007737252,-93.34391185756655,91.03302309032412
cat811_v18,41,266705398,clob,62.592469555421516,36.038223569019664,99.68,-1.866594910621643,-11.53222044731956,0.0,4.396053212261488,-92.19144171320742,90.32484680258578
cat811_v18,41,266705398,clob,60.84754290679551,36.038223569019664,99.7,-0.7448296546936035,-10.811576959909871,0.0,0.9989651651449579,-91.91312003547216,91.16829038077856
cat811_v18,41,266705398,clob,55.04274905956598,36.038223569019664,99.83,0.795750617980957,-6.126431967364624,0.0,6.861288135078415,-89.736976892939,90.53272751091995
cat811_v18,41,266705398,clob,53.710079150233945,36.038223569019664,99.85000000000001,1.5462254285812378,-5.405788479954936,0.0,1.1407105138053368,-89.31690986654336,90.8631352951246
cat811_v18,41,266705398,clob,51.31327458155945,45.38493646922731,99.9,0.8287732005119324,-4.5384244767192286,-0.07161574351789568,2.912970375170791,-87.34291923812617,88.1716924386381
cat811_v18,41,266705398,clob,50.15752207272092,53.08447625415686,99.89,1.936158537864685,-5.839324811997358,0.0,-0.5987876395779148,-86.64080654242596,88.57696508029065
cat811_v18,41,266705398,clob,47.04327713130004,56.78931335229457,99.76,-0.4936705231666565,-13.629314109741244,-1.1300466988478206,-8.065086691410258,-88.04595063494016,87.5522801117735
cat811_v18,41,266705398,clob,35.58515199046058,65.40541518748775,100.06,2.528864622116089,3.9241654225625098,1.2062542569270818,20.295568484608772,-84.09760742570805,86.62647204782414
cat811_v18,41,266705398,clob,30.192224956068685,65.9399520639013,100.05,2.484506845474243,3.297198684536852,0.0694897939337551,-0.7414244848085743,-84.14257537855721,86.62708222403145
cat811_v18,41,266705398,clob,29.331666937667027,65.96871999191514,100.03,2.721872091293335,1.9789810562506318,0.0025891135212448013,-1.512672464568861,-84.3344411013186,87.05631319261194
cat811_v18,41,266705398,clob,28.44662681175175,66.6339016242216,100.05,2.7409918308258057,3.3318985257064924,0.06651816323063997,1.5288179086172948,-84.09202249892653,86.83301432975233
cat811_v18,41,266705398,clob,25.664997087456534,69.22728025702347,100.07000000000001,2.9888999462127686,4.845888449926861,0.2593378632802228,1.549692846321486,-83.79698171354518,86.78588165975795
cat811_v18,41,266705398,clob,21.30008830911697,70.65229578812573,100.03,3.46988844871521,2.1194826937280595,0.11400124248817178,-3.2466946160018098,-84.20326933086001,87.67315777957522
cat811_v18,41,266705398,clob,19.08643637602417,70.65229578812573,100.02,3.001410722732544,1.412808784400113,0.0,-0.8448965745643624,-84.34149199609642,87.34290271882897
cat811_v18,41,266705398,clob,16.3166431422274,73.4487335706247,100.05,3.5240671634674072,3.672660671174526,0.36353691172485014,2.60452555091748,-83.6332814202285,87.1573485836959
cat811_v18,41,266705398,clob,14.878835406900917,74.71187553010988,99.99000000000001,2.4187428951263428,-0.7472783609409817,0.10105135675883048,-5.34043087488751,-84.45272190624166,86.871464801368
cat811_v18,41,266705398,clob,13.799080159287904,75.90618596272297,99.98,0.5897656679153442,-1.5178689672611654,-0.08769207812468949,-0.8997868144135993,-84.66961019245977,85.25937586037512
cat811_v18,41,266705398,clob,11.859397203122509,75.90618596272297,100.01,1.1712311506271362,0.7592240427620709,0.0,2.7289971721962094,-84.21770603028679,85.38893718091393
cat811_v18,41,266705398,clob,10.201595711805602,80.12480305226609,100.07000000000001,2.249466896057129,5.608711662353016,0.3108307161882067,5.516788218456909,-83.23957471523262,85.48904161128975
cat811_v18,41,266705398,clob,7.107172218297274,97.09422562819326,100.02,2.7242019176483154,1.8505436948830414,1.6969422575925819,-4.682828137786179,-82.46729262795624,85.19149454560456
cat811_v18,41,266705398,clob,5.550882506280903,97.60252866929011,99.92,2.8502469062805176,-7.858032955797617,-0.013809830300274939,-9.572205702052496,-82.34473150962836,85.19497841590888
cat811_v18,41,266705398,clob,2.5523112308202425,100.0,99.89,2.4948537349700928,-11.045299176613716,-0.21096960285186128,-2.913887528849733,-82.28232242051385,84.77717615548394
cat811_v18,41,266705398,clob,0.0,100.0,100.0,2.9158828258514404,0.0,0.0,10.868912738837551,-82.45870885829001,85.37459168414145
cat811_v18,42,492266502,auction,149.0,6.816269823759313,100.53,-5.199426651000977,-21.608865819147862,-21.480122190275694,0.0,0.12874362887216861,-5.328170279873145
cat811_v18,42,492266502,auction,148.0,6.816269823759313,100.53,-5.268094539642334,-17.956981417909667,0.008003999999999544,0.0,-3.515136772366027,-1.7529577672763068
cat811_v18,42,492266502,auction,147.0,6.816269823759313,100.53,-5.503353118896484,-17.93347545804199,0.008004799999999547,0.0,-3.530637932233706,-1.9727151866627786
cat811_v18,42,492266502,auction,146.0,6.816269823759313,100.53,-5.6520843505859375,-17.71460497412763,0.008003999999999544,0.0,-3.7415044161480644,-1.910579934437873
cat811_v18,42,492266502,auction,145.0,6.816269823759313,100.53,-5.625869274139404,-16.20832612200713,0.008003999999999544,0.0,-5.239779268268567,-0.3860900058708374
cat811_v18,42,492266502,auction,144.0,6.816269823759313,100.53,-5.690701007843018,-14.213615834558395,0.008003999999999544,0.0,-7.226485555717302,1.5357845478742842
cat811_v18,42,492266502,auction,143.0,6.816269823759313,100.53,-5.711588382720947,-13.765882317725232,0.008004799999999547,0.0,-7.666214272550466,1.9546258898295186
cat811_v18,42,492266502,auction,142.0,6.816269823759313,100.53,-5.8642988204956055,-14.775252221662823,0.008003999999999544,0.0,-6.648840368612875,0.7845415481172697
cat811_v18,42,492266502,auction,141.0,6.816269823759313,100.53,-5.913867473602295,-13.188487920673447,0.008003999999999544,0.0,-8.227600669602252,2.3137331959999567
cat811_v18,42,492266502,auction,140.0,6.816269823759313,100.53,-6.094527721405029,-11.860746068617852,0.008003200000000684,0.0,-9.547339321657846,3.452811600252817
cat811_v18,42,492266502,auction,139.0,6.816269823759313,100.53,-6.357453346252441,-9.639431298204247,0.007999999999999546,0.0,-11.760654092071452,5.40320074581901
cat811_v18,42,492266502,auction,138.0,6.816269823759313,100.53,-6.337735176086426,-5.058765843555223,0.007997599999999546,0.0,-16.333321946720474,9.995586770634048
cat811_v18,42,492266502,auction,137.0,6.816269823759313,100.53,-6.062741756439209,-2.848450153742816,0.007999200000000683,0.0,-18.53563843653288,12.472896680093672
cat811_v18,42,492266502,auction,136.0,6.816269823759313,100.53,-6.262606620788574,-3.2775181582659294,0.007999200000000683,0.0,-18.098571232009768,11.835964611221193
cat811_v18,42,492266502,auction,135.0,6.816269823759313,100.53,-6.291258811950684,-3.157103719445211,0.007999200000000683,0.0,-18.210986470830488,11.919727658879804
cat811_v18,42,492266502,auction,134.0,6.816269823759313,100.53,-6.215425968170166,-2.736515167061943,0.007999999999999546,0.0,-18.623575023213757,12.408149055043591
cat811_v18,42,492266502,auction,133.0,6.816269823759313,100.53,-6.195091247558594,-2.5491907202474358,0.007999999999999546,0.0,-18.802899470028265,12.607808222469671
cat811_v18,42,492266502,auction,132.0,6.816269823759313,100.53,-6.079881191253662,-2.2201650582323693,0.008001599999999545,0.0,-19.12392353204333,13.04404234078967
cat811_v18,42,492266502,auction,131.0,6.816269823759313,100.53,-6.024324417114258,-2.65762513197991,0.008002399999999545,0.0,-18.67846105829579,12.654136641181534
cat811_v18,42,492266502,auction,130.0,6.816269823759313,100.53,-5.939831256866455,-2.4948245641957656,0.008002399999999545,0.0,-18.833259226079935,12.89342796921348
cat811_v18,42,492266502,auction,129.0,6.816269823759313,100.53,-5.90670108795166,-1.849864430747363,0.007999200000000683,0.0,-19.47022015952834,13.563519071576678
cat811_v18,42,492266502,auction,128.0,6.816269823759313,100.53,-5.014217853546143,-0.11661727380911925,0.007998400000000683,0.0,-21.19546891646658,16.18125106292044
cat811_v18,42,492266502,auction,127.0,6.816269823759313,100.53,-4.104435443878174,0.41358200658783795,0.007999200000000683,0.0,-21.717668996863537,17.613233552985363
cat811_v18,42,492266502,auction,126.0,6.816269823759313,100.53,-3.6976799964904785,0.6747838039368225,0.007999200000000683,0.0,-21.97087159421252,18.273191597722043
cat811_v18,42,492266502,auction,125.0,6.816269823759313,100.53,-3.1020712852478027,1.159771846025295,0.007996800000000684,0.0,-22.44786283630099,19.34579155105319
cat811_v18,42,492266502,auction,124.0,6.816269823759313,100.53,-2.112874746322632,2.113115648702193,0.007996000000000681,0.0,-23.39321063897789,21.28033589265526
cat811_v18,42,492266502,auction,123.0,6.816269823759313,100.53,-1.9536852836608887,2.520150127278165,0.007996800000000684,0.0,-23.79224831755386,21.83856303389297
cat811_v18,42,492266502,auction,122.0,6.816269823759313,100.53,-1.6266294717788696,2.724031996805708,0.007998400000000683,0.0,-23.9881317870814,22.36150231530253
cat811_v18,42,492266502,auction,121.0,6.816269823759313,100.53,-1.2763298749923706,2.9140419247716842,0.007999999999999546,0.0,-24.17014171504738,22.893811840055008
cat811_v18,42,492266502,auction,120.0,6.816269823759313,100.53,-1.2809674739837646,3.147999362851542,0.008318391754567231,0.0,-24.39578076137267,23.114813287388905
cat811_v18,42,492266502,clob,119.0,10.878006929875397,100.52,3.7758500576019287,4.647572411851068,2.1121032951803613,-0.10476032469490935,-23.888010839886743,27.66386089748867
cat811_v18,42,492266502,clob,115.44904634477683,18.425821606681104,100.49000000000001,2.594616174697876,6.887261599327512,3.773907338402978,-0.3405550629754805,-22.694347751935688,25.288963926633564
cat811_v18,42,492266502,clob,113.97971885093499,21.014855238483708,100.41,2.322144031524658,6.056821530535817,1.0873941253570933,-1.0099146670096255,-21.786428224796527,24.108572256321185
cat811_v18,42,492266502,clob,111.64940247199706,24.014855238483708,100.37,1.8986461162567139,5.9764838814670735,1.170000000000016,-0.5376672809143691,-21.07375785664214,22.972403972898853
cat811_v18,42,492266502,clob,110.92949345603209,26.155878030626095,100.33,1.8167126178741455,5.17295693420116,0.7493579772498435,-0.5653381067326065,-20.086211038858988,21.902923656733133
cat811_v18,42,492266502,clob,109.35083196353035,27.493448345623566,100.3,1.5279217958450317,4.781394641198759,0.4681496102490996,-0.446209322362631,-19.672708457970117,21.20063025381515
cat811_v18,42,492266502,clob,107.98966542233664,27.493448345623566,100.13,0.5859472751617432,0.5168787703901727,0.0,-2.771557295179994,-18.179749882341525,18.76569715750327
cat811_v18,42,492266502,clob,104.6430503422249,30.809257505922584,100.02,0.8673900961875916,-2.628167713790771,0.3647390076329202,-1.89962530903861,-16.569589699566272,17.436979795753864
cat811_v18,42,492266502,clob,100.86840915114641,33.875370976450085,100.03,0.9034836888313293,-2.1994816500555316,0.3372724817580206,0.20666859382362684,-16.454334687719864,17.357818376551194
cat811_v18,42,492266502,clob,99.2851208791388,33.94392552583366,99.91,0.4279665946960449,-5.8375607347582985,0.0020566364815071125,-2.597808770013789,-15.41200773654938,15.839974331245426
cat811_v18,42,492266502,clob,93.94547110042144,33.94392552583366,99.72,-0.8951470851898193,-11.0004309574053,0.0,-4.31339121549572,-14.5625287293981,13.66738164420828
cat811_v18,42,492266502,clob,90.0290997332662,35.16960129962885,99.66,-0.9648450613021851,-12.99668151369325,-0.6913018385941285,-1.5452008857880928,-14.802780897492372,13.837935836190187
cat811_v18,42,492266502,clob,88.15793033382896,35.16960129962885,99.72,-0.9205675721168518,-10.592998597719188,0.0,1.6378725153591562,-15.568591298107279,14.648023725990427
cat811_v18,42,492266502,clob,84.53916476305582,35.16960129962885,99.76,-0.8151772618293762,-8.756349906830211,0.0,1.1373526256880404,-16.267887363308212,15.452710101478836
