episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
101,12.667115088916034,6.408594753957127,6.627067999570402,-1.83776905462656,0.0,-8.464837054196957,0.0,0.21847324561508896,44.78953486618583,25.017034866184495,19.77250000000135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.00017508646337,41.0,0.00013781570276112607,0.00013781570276112607,8.062004252177912,-0.6324489471458253,0.9345099449157714,30.0,0.00013781570276112607,0.00013781570276112607,2.3837531487147015,-0.514125386873881
102,10.243422395287794,10.233850537009028,10.22777310700928,5.910020165306018,0.0,-4.31775294170327,0.0,-0.006077430000000231,0.3713884995411263,0.9783587419125174,-0.6069702423713893,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.611507624387741,40.0,0.00013675837328373252,0.00013675837328373252,9.373973429203033,-0.6136960923671723,0.7768330812454224,30.0,0.00013675837328373252,0.00013675837328373252,2.336524188518524,-0.5420116702715556
103,34.19200299599825,34.19100997203886,34.20054797203953,3.164387311519416,0.0,-31.03616066052011,0.0,0.009537999999999245,0.6348771732505583,-0.3151228267493664,0.9499999999999247,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2785136818885805,40.0,0.0001357091556949073,0.0001357091556949073,7.899333035945892,-0.6415030375123024,0.7284664789835612,30.0,0.0001357091556949073,0.0001357091556949073,2.4117872337500255,-0.551065864165624
104,0.7164341360403341,-0.3659297352389934,-0.18828701892681465,2.2885493745396213,0.0,2.476836393466441,-0.051809987362958054,0.22945270367397622,34.56360319966991,10.40367180989158,24.15993138977831,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354366335001859,44.0,0.0001346679877598054,0.0001346679877598054,8.19452906738628,-0.6954654509370978,0.821578108270963,30.0,0.0001346679877598054,0.0001346679877598054,2.4334810376167297,-0.5300642947355906
105,33.427384384221355,33.4070813929296,33.42610420293209,2.6798325268840566,0.0,-30.746271676048046,0.0,0.01902280999999732,0.707614345227654,-1.4248856547722273,2.1324999999998546,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,6.331979534842751,44.0,0.00013363480772105087,0.00013363480772105087,8.061151406981729,-0.6180084198713303,0.7020552193125089,30.0,0.00013363480772105087,0.00013363480772105087,2.3071565707524617,-0.5594544986883799
106,7.7664945426233025,7.71240215704413,7.596806817325252,12.664004959202865,5.898059818321144e-17,5.0671981418776,-0.1815473297176453,0.06595198999999952,2.507645514669079,-2.325776979402215,4.833422494071285,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393356235130973,46.0,0.00013260955429507377,0.00013260955429507377,9.236733426218448,-0.6805887351865354,0.7406151721874873,30.0,0.00013260955429507377,0.00013260955429507377,2.7215671300888062,-0.556290739774704
107,-16.908557057415237,-17.172626365487986,-17.470520170124082,6.365633129145032,-3.552713678800501e-15,23.836153299269107,-0.5244094632301994,0.22651565859447093,9.976016997712179,5.138767440473916,4.8372495572382705,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,6.471844634494266,37.0,0.00013159216666847485,0.00013159216666847485,8.240614014702874,-0.6774932013617622,0.8798238918185234,30.0,0.00013159216666847485,0.00013159216666847485,2.6473979731400807,-0.581826408704122
108,-54.40676308129696,-68.81331784221,-68.70902661511268,-20.856038252387645,0.0,47.85298836272504,-0.12386200324675656,0.22815323034554344,60.690967595246754,37.9559675952452,22.735000000001573,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.563452939192454,36.0,0.0001305825844944186,0.0001305825844944186,8.156298306253221,-0.7284055004517237,0.8853943049907684,30.0,0.0001305825844944186,0.0001305825844944186,2.649766969680786,-0.46586634516716
109,12.837559198480681,12.196622740471625,12.272630079721075,8.502367932847246,0.0,-3.7702621468738253,-0.0015910882495973055,0.07759842750000708,0.14527388604206237,-8.005850723121542,8.151124609163615,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,6.9484244130906605,42.0,0.0001295807478890537,0.0001295807478890537,8.955826963697161,-0.6631969312826792,0.894698382417361,30.0,0.0001295807478890537,0.0001295807478890537,2.9432214577992757,-0.5408758600552876
110,47.778351880743244,47.741701371024774,47.774299721024725,6.517841353558402,3.3306690738754696e-16,-41.25645836746631,0.0,0.03259835000000236,0.4755677155234821,-1.9144322844768595,2.3900000000003487,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.20013165473938,41.0,0.00012858659742796092,0.00012858659742796092,8.682415078325969,-0.6221244959604173,0.7867587695519129,30.0,0.00012858659742796092,0.00012858659742796092,2.6875605463981627,-0.5760187645753224
111,23.32369947261839,22.6223919178058,22.607629594434407,9.84589332412586,0.0,-12.761736270308559,-0.026036780871770304,0.011274457500000747,9.676856969637953,8.374410754271553,1.3024462153663674,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.557718005291251,43.0,0.00012760007414262835,0.00012760007414262835,8.242024039113245,-0.6780561748005095,0.699762279788653,30.0,0.00012760007414262835,0.00012760007414262835,2.339906386534373,-0.5199956794579824
112,37.26831255372002,37.257175740103264,37.11230834869967,1.2575021740438634,0.0,-35.854806174655806,-0.13682899140648175,-0.008038400000000685,0.34227259274777566,1.055311026037305,-0.7130384332895454,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,6.4866181197373765,46.0,0.0001266211195169537,0.0001266211195169537,8.082187963568646,-0.6968335055786631,0.8931723694006602,30.0,0.0001266211195169537,0.0001266211195169537,2.632688802480698,-0.591893978913625
113,20.620711123015223,20.61034902531285,20.60483747531178,10.485208407646613,0.0,-10.119629067665176,0.0,-0.005511549999999688,0.46794389346246135,1.0179438934624185,-0.5499999999999687,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,5.779979658126831,50.0,0.00012564967548377338,0.00012564967548377338,8.18204861164093,-0.6866033339500427,0.647451751679182,30.0,0.00012564967548377338,0.00012564967548377338,2.173477323849996,-0.6136557618776958
114,25.450962885013723,25.27876054906081,25.157122478009466,11.947947494526336,0.0,-13.209174983483132,-0.2947403320658566,0.17310226101224865,0.6054144751241068,4.149726930207746,-3.544312455083675,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,8.0,5.0,0.0,3.0,6.143237634138628,33.0,0.00012468568442141814,0.00012468568442141814,8.744843771963408,-0.6914010556305156,0.6913660819331805,30.0,0.00012468568442141814,0.00012468568442141814,2.6648332754770916,-0.5371902704238891
115,20.938700239509608,20.290026734784536,20.33692811978383,5.7416923562519955,0.0,-14.595235763531834,0.0,0.04690138500000024,12.166526972422162,8.054026972422374,4.112499999999745,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,6.3550370534261065,39.0,0.00012372908915029538,0.00012372908915029538,8.661930365440172,-0.740007946365758,0.7542188704013825,30.0,0.00012372908915029538,0.00012372908915029538,2.593296863635381,-0.5425255020459493
116,-2.527412369022655,-2.8265843180237447,-3.1972400445633564,14.112529095299365,0.0,17.30976913986273,-0.43012634153683393,0.05947061499999944,0.9375571854452716,-5.469661314936141,6.407218500381409,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,6.472289966982465,43.0,0.00012277983292949724,0.00012277983292949724,8.977229473202728,-0.7221753935922276,0.9909506529569626,30.0,0.00012277983292949724,0.00012277983292949724,2.74610804716746,-0.513005522886912
117,-11.690939440393777,-11.979623933803254,-12.640418640738105,9.73379410757141,0.0,22.374212748309503,-0.8910761645492471,0.23028145761564603,17.845923237140298,5.372936751995839,12.47298648514447,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,6.054886614404073,41.0,0.0001218378594534353,0.0001218378594534353,8.085950043143296,-0.7616810843348503,0.8139412711064021,30.0,0.0001218378594534353,0.0001218378594534353,2.573618646462758,-0.5443590879440308
118,-9.595776940190262,-9.602670062267489,-9.479443348689916,8.342109487023976,0.0,17.821552835713874,-0.02618565269898454,0.1494123662723736,11.904751719228983,-0.830248280770638,12.734999999999612,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.092814766842386,46.0,0.00012090311284850061,0.00012090311284850061,9.669375808342643,-0.693503006644871,0.9220393598079681,30.0,0.00012090311284850062,0.00012090311284850062,3.049923221270243,-0.5283251961072286
119,9.013306197830389,7.382399159551638,7.541127623663552,5.505698761691757,0.0,-2.0354288619718,0.0,0.15872846411249408,24.817730681614037,12.770697076819067,12.047033604794967,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,5.606159961741904,46.0,0.00011997553766974952,0.00011997553766974952,8.017732822376749,-0.7997613989788553,0.7833327283461888,30.0,0.00011997553766974952,0.00011997553766974952,2.62907433907191,-0.5170417467753092
120,16.885923656325904,15.870339558093669,15.882251673095183,4.844938723535029,0.0,-11.037312949560153,0.0,0.011912114999999095,10.518675824851925,10.077619253733664,0.44105657111825836,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094265167529766,39.0,0.00011905507889761495,0.00011905507889761495,8.791169441663301,-0.7636904999613762,0.7572060172756513,30.0,0.00011905507889761495,0.00011905507889761495,2.3308090647061666,-0.526316350698471
121,18.72303672367707,18.260727453513756,18.490443639108463,4.46464015448704,8.881784197001252e-16,-14.025803484621413,0.0,0.2297161855935922,30.111550730623435,6.799332836119397,23.312217894504016,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.535101258477499,43.0,0.00011814168193464292,0.00011814168193464292,8.035407310308413,-0.8100129621369498,0.8298240567247073,30.0,0.00011814168193464293,0.00011814168193464293,2.312247125307719,-0.5229632874329885
122,10.064193546557362,7.078584298554675,7.229943964550039,6.288496466373029,0.0,-0.9414474981770119,0.0,0.1513596659963701,28.488783679505772,17.27891561413125,11.209868065374545,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,2.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855530807707045,45.0,0.00011723529260225412,0.00011723529260225412,8.085696273379856,-0.7923787132553433,0.6836716746290524,30.0,0.00011723529260225412,0.00011723529260225412,2.315857787926992,-0.635056096315384
123,5.013507342166122,3.1873962629810046,2.950005266274548,19.62845873871425,0.0,16.678453472439717,-0.4641292868584763,0.22673829015246047,0.02586774895321753,13.51336774895554,-13.48750000000232,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,6.310516986582014,36.0,0.00011633585713753009,0.00011633585713753009,9.088577621512943,-0.7912937303384145,0.8406665553649266,30.0,0.00011633585713753009,0.00011633585713753009,2.7241400996843974,-0.5221369544665019
124,22.277790598124266,22.041052343461473,22.10665315866659,8.753466392969974,0.0,-13.35318676569661,-0.00092841729296822,0.0665292324999954,0.7719244465551469,-4.865575553444766,5.6374999999999105,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,6.054756541584814,43.0,0.00011544332219002444,0.00011544332219002444,9.02148460787396,-0.8067203788530259,0.8722226997216542,30.0,0.00011544332219002443,0.00011544332219002443,2.745746038357417,-0.49346899390220644
125,-29.93596430143225,-33.764332269270575,-34.78341787460789,-4.210966647268254,0.0,30.57245122733964,-1.1691265005135119,0.15004089517413877,29.79076549197916,19.566215699103203,10.224549792875946,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,7.112919236484327,38.0,0.00011455763481859824,0.00011455763481859824,10.443465772428011,-0.7679092695838526,0.7167565375566483,30.0,0.00011455763481859824,0.00011455763481859824,2.43378457625707,-0.5438792824745178
126,7.277536072929812,7.266847720589333,7.2843173605897045,8.252550488003173,0.0,0.9682331274134717,0.0,0.01746964000000038,0.558655120897015,-1.0338448791031654,1.5925000000001823,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6707757115364075,44.0,0.00011367874248827988,0.00011367874248827988,9.203780380162327,-0.7377396266568791,0.8863619541128477,30.0,0.00011367874248827986,0.00011367874248827986,2.8478891213734943,-0.53521768450737
127,17.49435890285656,17.41040731555893,17.428837749898538,10.565320997770096,5.551115123125783e-17,-6.863516752128432,-0.009154095658772121,0.027584529999998424,0.23906574487426724,-2.8974400303997605,3.136505775274003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,2.0,0.0,1.0,6.076178707727572,41.0,0.00011280659306714877,0.00011280659306714877,9.219833612442017,-0.7366086485840025,0.7508763735493024,30.0,0.00011280659306714875,0.00011280659306714875,2.5575178722540537,-0.46007264653841656
128,4.926173639242057,4.889590266475605,4.93432415397701,9.51769050389665,-1.3877787807814457e-17,4.583366349919634,0.0,0.044733887499995816,0.30482196210485313,-1.9126780378948247,2.2174999999996885,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.954487743831816,42.0,0.00011194113482324331,0.00011194113482324331,8.631623869850522,-0.8415283731051854,0.6810984839995702,30.0,0.00011194113482324331,0.00011194113482324331,2.7716647426287335,-0.5219897488753001
129,13.51040257853856,12.877664342857663,13.099843640848057,4.453011813973934,8.881784197001252e-16,-8.646831826874127,0.0,0.22217929798978517,30.589484494177555,7.954484494176199,22.635000000001337,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,6.786441729182289,42.0,0.0001110823164214923,0.0001110823164214923,9.735977763221378,-0.8252468222663516,0.7469768385092418,30.0,0.0001110823164214923,0.0001110823164214923,2.7387347877025605,-0.549221138159434
130,16.642850766403978,16.64166737207014,16.641667372066923,7.969549413029167,0.0,-8.672117959037756,0.0,0.0,0.3440049903476563,0.3440049903476403,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8870246807734175,36.0,0.00011023008692066991,0.00011023008692066991,8.820723136266073,-0.9263265430927277,0.9173882613579433,30.0,0.0001102300869206699,0.0001102300869206699,3.368658379713694,-0.5292883157730103
131,0.181430777900081,-0.32626952567223344,-0.9669371126823435,4.381760173025621,0.0,5.348697285707961,-0.7316884695097912,0.09102088249999975,0.09719085883038758,-7.125309141169346,7.222499999999727,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.677475058755209,43.0,0.00010938439577037412,0.00010938439577037412,9.92965057284333,-0.9120227921576727,0.7836782058080037,30.0,0.00010938439577037412,0.00010938439577037412,2.713820974032084,-0.5413743178049724
132,14.975172107248,14.51316134824566,14.740265032146436,6.084939865033053,-3.552713678800501e-15,-8.655325167113377,0.0,0.22710368390297103,35.18213733127544,6.797137331276595,28.384999999998882,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,5.84453480773502,36.0,0.00010854519280802836,0.00010854519280802836,9.236161722077263,-0.8282806211047702,0.7400782922903697,30.0,0.00010854519280802836,0.00010854519280802836,2.662781572341919,-0.49756078521410624
133,4.226306818152807,4.195142254169459,4.006426178999572,10.017973270700832,3.3306690738754696e-16,6.011547091701262,-0.4120721922508892,0.22335611708180966,0.2986133038213836,1.76534880358947,-1.4667354997681041,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.40378840579543,43.0,0.00010771242825590599,0.00010771242825590599,9.019323016321936,-0.82803298803893,0.6927838544050853,30.0,0.00010771242825590599,0.00010771242825590599,2.2531756003697714,-0.5836287319660187
134,25.16240593960663,25.16023983917823,24.692813622598763,12.512344552651252,2.7755575615628914e-17,-12.180469069947522,-0.46287567657580553,-0.004550539999999059,0.005413840404131065,0.4654138404040502,-0.45999999999990493,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,5.452902410088516,41.0,0.00010688605271817784,0.00010688605271817784,8.39261430647315,-0.8694310516119004,0.6865622783700626,30.0,0.00010688605271817784,0.00010688605271817784,2.562100330988566,-0.533312181631724
135,-2.1906745840697113,-2.2158613879660494,-1.992188990145663,5.581131526536466,0.0,7.573320516682129,0.0,0.22367239782021214,26.626950167755027,-1.587035094014567,28.213985261769576,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,6.302077462798671,38.0,0.00010606601717798211,0.00010606601717798211,9.315893612409893,-0.8450755916143718,0.7756596008936564,30.0,0.00010606601717798212,0.00010606601717798212,2.4549647688865663,-0.5524514218171438
136,2.0730981708966283,1.7694306783960116,-0.24633944119684284,21.77882106739659,-1.1102230246251565e-16,22.025160508593437,-2.22913147306587,0.21336135347309215,0.3308806041201535,5.5106033471900036,-5.179722743069881,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.674547465642293,45.0,0.00010525227299451709,0.00010525227299451709,9.426518281300863,-0.8742839901343636,0.5600115478038787,30.0,0.00010525227299451708,0.00010525227299451708,2.281944328546524,-0.5692508816719055
137,35.26640991478962,35.24128417625597,35.469084917383945,4.990187764275858,0.0,-30.478897153108107,0.0,0.22780074112608226,24.355110044560945,1.5851100445600714,22.770000000000856,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.868067930726444,34.0,0.00010444477190015582,0.00010444477190015582,8.812191486358643,-0.9659996874192182,0.8651279936234156,30.0,0.00010444477190015582,0.00010444477190015582,2.985170425971349,-0.5369947632153829
138,14.163776477986422,8.993111762465698,9.000167447464149,2.6746801860384912,0.0,-6.325487261425654,0.0,0.007055684999999053,23.394095662582345,22.739095662582372,0.654999999999994,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,6.574064383506775,50.0,0.0001036434659975832,0.0001036434659975832,11.0969628572464,-0.9017183470726013,0.6293536558747291,30.0,0.0001036434659975832,0.0001036434659975832,2.453752601146698,-0.5354493618011474
139,6.9695812941063195,-5.959266748650391,-5.737715657125946,-6.349599165784079,0.0,-0.6118835086581355,0.0,0.22155109152293082,46.54920736143114,35.95670736143218,10.592499999998939,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8558322588602705,42.0,0.00010284830775695495,0.00010284830775695495,10.00878722327096,-0.9292344252268473,0.6904249986012777,30.0,0.00010284830775695495,0.00010284830775695495,2.3719743410746257,-0.5502953747908275
140,24.393361439326327,24.38063575744523,24.60653788144598,10.960477342506188,0.0,-13.64606053893979,0.0,0.22590212400149054,17.599418359286233,-1.1280816407112653,18.7274999999975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.395553432192121,35.0,0.00010205925001307825,0.00010205925001307825,9.311308479309082,-0.8254180410329033,0.7248088349898656,30.0,0.00010205925001307825,0.00010205925001307825,2.5285533050696056,-0.5292022307713826
141,-72.59356092398411,-113.413493587401,-115.5858673986921,-74.41258151591359,0.0,41.17328588277853,-2.395573523388066,0.22319971209746164,68.26547868299266,63.8904786829907,4.375000000001982,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,3.0,0.0,1.0,5.606301259994507,40.0,0.00010127624596261425,0.00010127624596261425,9.25583153963089,-0.9744613498449326,0.8235812991857528,30.0,0.00010127624596261425,0.00010127624596261425,3.206878916422526,-0.5667271812756857
142,9.923620083080735,9.16750222039403,9.221251275395597,6.638096983582157,0.0,-2.5831542918134374,0.0,0.05374905500000495,13.11550379613962,8.69550379613915,4.4200000000004565,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3679714847255395,37.0,0.00010049924916130171,0.00010049924916130171,11.612635341850487,-0.8841973323571054,0.6867004419366519,30.0,0.0001004992491613017,0.0001004992491613017,2.62104218006134,-0.5280353367328644
143,24.89793301866915,24.895924910969434,24.90393451096964,11.853310302137933,3.469446951953614e-17,-13.050624208831705,0.0,0.008009599999999546,0.2633682924183063,-0.4481191470708181,0.7114874394891173,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.824646030153547,42.0,9.972821352120236e-05,9.972821352120236e-05,10.734238880021232,-0.7983506066458566,0.7740972096721331,30.0,9.972821352120236e-05,9.972821352120236e-05,2.8268760720888775,-0.6096816082795461
144,32.95096836567973,27.87688208661773,28.108267942873177,16.403758902926658,-3.552713678800501e-15,-11.704509039946503,0.0,0.23138585625534502,58.72073257201877,22.52573257202082,36.19499999999796,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.235601745000699,41.0,9.896309330796706e-05,9.896309330796706e-05,10.932501083467065,-0.8789541900157929,1.010820166269938,30.0,9.896309330796706e-05,9.896309330796706e-05,3.507458249727885,-0.4941243648529053
145,23.503724436011908,22.603361288621823,22.655831004207233,12.26945933817871,0.0,-10.386371666028534,-0.026780846492087562,0.07925056207676226,0.9062532577270872,-9.488746742273637,10.395000000000717,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.9946895517954015,41.0,9.820384313812298e-05,9.820384313812298e-05,10.6152201396663,-0.9285179036004203,0.6926761363943418,30.0,9.8203843138123e-05,9.8203843138123e-05,2.548976457118988,-0.5358587016661962
146,6.484333089731081,6.1078797614057825,6.283682026306559,2.315322457370762,0.0,-3.9683595689358016,0.0,0.1758022648987369,26.1468444057665,6.135579258108386,20.011265147658108,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.280998322698805,36.0,9.745041797638186e-05,9.745041797638186e-05,10.986230942938063,-0.8612702240546545,0.918737605214119,30.0,9.745041797638186e-05,9.745041797638186e-05,3.0241410811742147,-0.566600505510966
